iter	Passed	Remaining
821	75171	16277
822	75264	16186
823	75368	16098
824	75458	16006
825	75537	15912
826	75621	15819
827	75734	15732
828	75825	15640
829	75913	15548
830	76002	15456
831	76084	15363
832	76184	15273
833	76290	15184
834	76398	15096
835	76500	15007
836	76613	14919
837	76704	14828
838	76802	14738
839	76903	14648
840	76990	14555
841	77076	14463
842	77168	14371
843	77255	14279
844	77337	14186
845	77427	14094
846	77505	14000
847	77596	13908
848	77683	13816
849	77770	13724
850	77856	13631
851	77936	13538
852	78013	13444
853	78104	13352
854	78201	13262
855	78297	13171
856	78379	13078
857	78480	12988
858	78634	12907
859	78779	12824
860	78872	12733
861	78963	12641
862	79063	12551
863	79185	12464
864	79279	12373
865	79362	12280
866	79442	12186
867	79524	12093
868	79610	12001
869	79684	11906
870	79771	11814
871	79857	11722
872	79943	11629
873	80030	11537
874	80117	11445
875	80225	11356
876	80320	11265
877	80397	11171
878	80479	11078
879	80562	10985
880	80650	10893
881	80734	10801
882	80834	10710
883	80926	10619
884	80996	10525
885	81070	10431
886	81160	10339
887	81617	10294
888	81739	10205
889	81850	10116
890	81957	10026
891	82158	9947
892	82423	9876
893	82538	9786
894	82630	9694
895	82721	9601
896	82797	9507
897	82883	9414
898	82965	9320
899	83066	9229
900	83157	9137
901	83237	9043
902	83318	8949
903	83398	8856
904	83482	8763
905	83561	8669
906	83645	8576
907	83725	8483
908	83816	8390
909	83899	8297
910	83969	8203
911	84055	8110
912	84156	8019
913	84240	7926
914	84326	7833
915	84426	7742
916	84517	7649
917	84610	7557
918	84696	7465
919	84782	7372
920	84876	7280
921	84959	7187
922	85049	7095
923	85126	7001
924	85207	6908
925	85291	6815
926	85377	6723
927	85461	6630
928	85546	6537
929	85631	6445
930	85715	6352
931	85793	6259
932	85880	6167
933	85959	6074
934	86042	5981
935	86126	5889
936	86206	5796
937	86288	5703
938	86375	5611
939	86451	5518
940	86536	5425
941	86630	5333
942	86715	5241
943	86803	5149
944	86884	5056
945	86973	4964
946	87081	4873
947	87172	4781
948	87258	4689
949	87338	4596
950	87422	4504
951	87504	4411
952	87618	4321
953	87731	4230
954	87859	4139
955	87955	4048
956	88072	3957
957	88181	3866
958	88307	3775
959	88404	3683
960	88488	3591
961	88572	3498
962	88660	3406
963	88745	3314
964	88827	3221
965	88911	3129
966	88997	3037
967	89084	2944
968	89162	2852
969	89233	2759
970	89312	2667
971	89394	2575
972	89479	2482
973	89560	2390
974	89640	2298
975	89724	2206
976	89813	2114
977	89909	2022
978	89997	1930
979	90124	1839
980	90208	1747
981	90289	1654
982	90401	1563
983	90487	1471
984	90568	1379
985	90660	1287
986	90744	1195
987	90825	1103
988	90901	1011
989	90983	919
990	91081	827
991	91170	735
992	91256	643
993	91343	551
994	91422	459
995	91515	367
996	91605	275
997	91689	183
998	91771	91
999	91857	0
