iter	Passed	Remaining
813	17935	4098
814	17956	4076
815	17977	4053
816	17994	4030
817	18015	4008
818	18036	3986
819	18057	3963
820	18078	3941
821	18099	3919
822	18120	3897
823	18142	3875
824	18163	3852
825	18184	3830
826	18203	3808
827	18226	3786
828	18248	3764
829	18269	3741
830	18289	3719
831	18309	3697
832	18331	3675
833	18351	3652
834	18370	3630
835	18392	3608
836	18414	3586
837	18438	3564
838	18460	3542
839	18481	3520
840	18502	3498
841	18524	3476
842	18542	3453
843	18563	3431
844	18583	3408
845	18604	3386
846	18627	3364
847	18649	3342
848	18669	3320
849	18690	3298
850	18712	3276
851	18736	3254
852	18758	3232
853	18779	3210
854	18801	3188
855	18823	3166
856	18845	3144
857	18866	3122
858	18887	3100
859	18909	3078
860	18931	3056
861	18952	3034
862	18971	3011
863	18992	2989
864	19013	2967
865	19035	2945
866	19057	2923
867	19077	2901
868	19098	2879
869	19118	2856
870	19138	2834
871	19157	2812
872	19179	2790
873	19200	2768
874	19219	2745
875	19242	2723
876	19262	2701
877	19284	2679
878	19305	2657
879	19327	2635
880	19348	2613
881	19370	2591
882	19393	2569
883	19414	2547
884	19440	2526
885	19461	2504
886	19482	2481
887	19506	2460
888	19527	2438
889	19548	2416
890	19571	2394
891	19593	2372
892	19614	2350
893	19636	2328
894	19656	2306
895	19678	2284
896	19702	2262
897	19723	2240
898	19743	2218
899	19760	2195
900	19782	2173
901	19804	2151
902	19827	2129
903	19848	2107
904	19869	2085
905	19890	2063
906	19914	2041
907	19936	2019
908	19957	1997
909	19979	1975
910	20000	1953
911	20026	1932
912	20050	1910
913	20070	1888
914	20092	1866
915	20113	1844
916	20136	1822
917	20153	1800
918	20173	1778
919	20195	1756
920	20216	1734
921	20242	1712
922	20267	1690
923	20294	1669
924	20315	1647
925	20336	1625
926	20359	1603
927	20380	1581
928	20402	1559
929	20424	1537
930	20445	1515
931	20467	1493
932	20488	1471
933	20508	1449
934	20528	1427
935	20545	1404
