iter	Passed	Remaining
984	55008	837
985	55048	781
986	55093	725
987	55136	669
988	55180	613
989	55225	557
990	55267	501
991	55310	446
992	55353	390
993	55396	334
994	55442	278
995	55484	222
996	55530	167
997	55572	111
998	55622	55
999	55668	0
